Student_ID,Audit_Group
Student_1165,Audit_B
Student_1166,Audit_C
Student_1167,Audit_A
Student_1168,Audit_B
Student_1169,Audit_A
Student_1170,Audit_A
Student_1171,Audit_A
Student_1172,Audit_A
Student_1173,Audit_A
Student_1174,Audit_C
Student_1175,Audit_A
Student_1176,Audit_A
Student_1177,Audit_A
Student_1178,Audit_A
Student_1179,Audit_B
Student_1180,Audit_B
Student_1181,Audit_B
Student_1182,Audit_B
Student_1183,Audit_C
Student_1184,Audit_C
Student_1185,Audit_A
Student_1186,Audit_C
Student_1187,Audit_B
Student_1188,Audit_A
Student_1189,Audit_B
Student_1190,Audit_A
Student_1191,Audit_C
Student_1192,Audit_B
Student_1193,Audit_B
Student_1194,Audit_C
Student_1195,Audit_A
Student_1196,Audit_B
Student_1197,Audit_C
Student_1198,Audit_A
Student_1199,Audit_B
Student_1200,Audit_B
Student_1201,Audit_B
Student_1202,Audit_A
Student_1203,Audit_A
Student_1204,Audit_A
Student_1205,Audit_B
Student_1206,Audit_B
Student_1207,Audit_A
Student_1208,Audit_C
Student_1209,Audit_C
Student_1210,Audit_A
Student_1211,Audit_B
Student_1212,Audit_C
Student_1213,Audit_B
Student_1214,Audit_B
Student_1215,Audit_C
Student_1216,Audit_A
Student_1217,Audit_A
Student_1218,Audit_B
Student_1219,Audit_A
Student_1220,Audit_B
Student_1221,Audit_B
Student_1222,Audit_B
Student_1223,Audit_A
Student_1224,Audit_B
Student_1225,Audit_B
Student_1226,Audit_A
Student_1227,Audit_B
Student_1228,Audit_B
Student_1229,Audit_A
Student_1230,Audit_A
Student_1231,Audit_B
Student_1232,Audit_A
Student_1233,Audit_B
Student_1234,Audit_A
Student_1235,Audit_C
Student_1236,Audit_B
Student_1237,Audit_B
Student_1238,Audit_A
Student_1239,Audit_C
Student_1240,Audit_B
Student_1241,Audit_A
Student_1242,Audit_A
Student_1243,Audit_A
Student_1244,Audit_C
Student_1245,Audit_A
Student_1246,Audit_B
Student_1247,Audit_C
Student_1248,Audit_C
Student_1249,Audit_B
Student_1250,Audit_C
Student_1251,Audit_A
Student_1252,Audit_A
Student_1253,Audit_B
Student_1254,Audit_A
Student_1255,Audit_B
Student_1256,Audit_A
Student_1257,Audit_A
Student_1258,Audit_B
Student_1259,Audit_A
Student_1260,Audit_A
Student_1261,Audit_C
Student_1262,Audit_C
Student_1263,Audit_A
Student_1264,Audit_B
Student_1265,Audit_A
Student_1266,Audit_A
Student_1267,Audit_A
Student_1268,Audit_B
Student_1269,Audit_A
Student_1270,Audit_C
Student_1271,Audit_B
Student_1272,Audit_A
Student_1273,Audit_B
Student_1274,Audit_A
Student_1275,Audit_B
Student_1276,Audit_A
Student_1277,Audit_A
Student_1278,Audit_B
Student_1279,Audit_A
Student_1280,Audit_C
Student_1281,Audit_A
Student_1282,Audit_B
Student_1283,Audit_B
Student_1284,Audit_A
Student_1285,Audit_B
Student_1286,Audit_A
Student_1287,Audit_B
Student_1288,Audit_A
Student_1289,Audit_B
Student_1290,Audit_C
Student_1291,Audit_C
Student_1292,Audit_A
Student_1293,Audit_B
Student_1294,Audit_B
Student_1295,Audit_B
Student_1296,Audit_A
Student_1297,Audit_A
Student_1298,Audit_A
Student_1299,Audit_C
Student_1300,Audit_C
Student_1301,Audit_C
Student_1302,Audit_C
Student_1303,Audit_A
Student_1304,Audit_A
Student_1305,Audit_C
Student_1306,Audit_B
Student_1307,Audit_A
Student_1308,Audit_B
Student_1309,Audit_B
Student_1310,Audit_B
Student_1311,Audit_C
Student_1312,Audit_C
Student_1313,Audit_B
Student_1314,Audit_B
Student_1315,Audit_B
Student_1316,Audit_A
Student_1317,Audit_A
Student_1318,Audit_B
Student_1319,Audit_B
Student_1320,Audit_A
Student_1321,Audit_A
Student_1322,Audit_B
Student_1323,Audit_B
Student_1324,Audit_B
Student_1325,Audit_A
Student_1326,Audit_A
Student_1327,Audit_C
Student_1328,Audit_B
Student_1329,Audit_B
Student_1330,Audit_A
Student_1331,Audit_A
Student_1332,Audit_A
Student_1333,Audit_B
Student_1334,Audit_B
Student_1335,Audit_A
Student_1336,Audit_A
Student_1337,Audit_A
Student_1338,Audit_C
Student_1339,Audit_B
Student_1340,Audit_B
Student_1341,Audit_A
Student_1342,Audit_A
Student_1343,Audit_C
Student_1344,Audit_A
Student_1345,Audit_A
Student_1346,Audit_C
Student_1347,Audit_A
Student_1348,Audit_A
Student_1349,Audit_B
Student_1350,Audit_B
Student_1351,Audit_A
Student_1352,Audit_A
Student_1353,Audit_C
Student_1354,Audit_C
Student_1355,Audit_C
Student_1356,Audit_A
Student_1357,Audit_C
Student_1358,Audit_B
Student_1359,Audit_C
Student_1360,Audit_C
Student_1361,Audit_B
Student_1362,Audit_A
Student_1363,Audit_A
Student_1364,Audit_C
Student_1365,Audit_C
Student_1366,Audit_C
Student_1367,Audit_B
Student_1368,Audit_A
Student_1369,Audit_A
Student_1370,Audit_C
Student_1371,Audit_A
Student_1372,Audit_A
Student_1373,Audit_B
Student_1374,Audit_C
Student_1375,Audit_A
Student_1376,Audit_A
Student_1377,Audit_B
Student_1378,Audit_C
Student_1379,Audit_A
Student_1380,Audit_A
Student_1381,Audit_C
Student_1382,Audit_B
Student_1383,Audit_C
Student_1384,Audit_C
Student_1385,Audit_A
Student_1386,Audit_A
Student_1387,Audit_A
Student_1388,Audit_A
Student_1389,Audit_B
Student_1390,Audit_C
Student_1391,Audit_C
Student_1392,Audit_A
Student_1393,Audit_A
Student_1394,Audit_A
Student_1395,Audit_A
Student_1396,Audit_C
Student_1397,Audit_B
Student_1398,Audit_C
Student_1399,Audit_A
Student_1400,Audit_B
Student_1401,Audit_A
Student_1402,Audit_A
Student_1403,Audit_C
Student_1404,Audit_C
Student_1405,Audit_B
Student_1406,Audit_A
Student_1407,Audit_A
Student_1408,Audit_B
Student_1409,Audit_B
Student_1410,Audit_A
Student_1411,Audit_A
Student_1412,Audit_A
Student_1413,Audit_C
Student_1414,Audit_B
Student_1415,Audit_B
Student_1416,Audit_A
Student_1417,Audit_B
Student_1418,Audit_A
Student_1419,Audit_A
Student_1420,Audit_C
Student_1421,Audit_C
Student_1422,Audit_A
Student_1423,Audit_C
Student_1424,Audit_A
Student_1425,Audit_A
Student_1426,Audit_C
Student_1427,Audit_A
Student_1428,Audit_A
Student_1429,Audit_A
Student_1430,Audit_C
Student_1431,Audit_B
Student_1432,Audit_C
Student_1433,Audit_A
Student_1434,Audit_C
Student_1435,Audit_A
Student_1436,Audit_B
Student_1437,Audit_B
Student_1438,Audit_B
Student_1439,Audit_C
Student_1440,Audit_A
Student_1441,Audit_A
Student_1442,Audit_B
Student_1443,Audit_A
Student_1444,Audit_B
Student_1445,Audit_A
Student_1446,Audit_A
Student_1447,Audit_B
Student_1448,Audit_B
Student_1449,Audit_B
Student_1450,Audit_C
Student_1451,Audit_B
Student_1452,Audit_A
Student_1453,Audit_A
Student_1454,Audit_B
Student_1455,Audit_B
Student_1456,Audit_A
Student_1457,Audit_A
Student_1458,Audit_B
Student_1459,Audit_A
Student_1460,Audit_C
Student_1461,Audit_A
Student_1462,Audit_B
Student_1463,Audit_C
Student_1464,Audit_B
Student_1465,Audit_B
Student_1466,Audit_A
Student_1467,Audit_A
Student_1468,Audit_B
Student_1469,Audit_B
Student_1470,Audit_A
Student_1471,Audit_B
Student_1472,Audit_A
Student_1473,Audit_B
Student_1474,Audit_A
Student_1475,Audit_A
Student_1476,Audit_B
Student_1477,Audit_B
Student_1478,Audit_C
Student_1479,Audit_A
Student_1480,Audit_A
Student_1481,Audit_C
Student_1482,Audit_A
Student_1483,Audit_C
Student_1484,Audit_A
Student_1485,Audit_C
Student_1486,Audit_B
Student_1487,Audit_B
Student_1488,Audit_C
Student_1489,Audit_C
Student_1490,Audit_C
Student_1491,Audit_A
Student_1492,Audit_B
Student_1493,Audit_C
Student_1494,Audit_A
Student_1495,Audit_A
Student_1496,Audit_B
Student_1497,Audit_B
Student_1498,Audit_A
Student_1499,Audit_A
Student_1500,Audit_A
Student_1501,Audit_A
Student_1502,Audit_B
Student_1503,Audit_B
Student_1504,Audit_B
Student_1505,Audit_B
Student_1506,Audit_A
Student_1507,Audit_C
Student_1508,Audit_B
Student_1509,Audit_A
Student_1510,Audit_A
Student_1511,Audit_B
Student_1512,Audit_C
Student_1513,Audit_B
Student_1514,Audit_A
Student_1515,Audit_A
Student_1516,Audit_B
Student_1517,Audit_C
Student_1518,Audit_A
Student_1519,Audit_B
Student_1520,Audit_B
Student_1521,Audit_A
Student_1522,Audit_C
Student_1523,Audit_A
Student_1524,Audit_C
Student_1525,Audit_C
Student_1526,Audit_A
Student_1527,Audit_A
Student_1528,Audit_A
Student_1529,Audit_B
Student_1530,Audit_B
Student_1531,Audit_C
Student_1532,Audit_B
Student_1533,Audit_B
Student_1534,Audit_B
Student_1535,Audit_A
Student_1536,Audit_B
Student_1537,Audit_C
Student_1538,Audit_B
Student_1539,Audit_A
Student_1540,Audit_A
Student_1541,Audit_B
Student_1542,Audit_A
Student_1543,Audit_B
Student_1544,Audit_A
Student_1545,Audit_A
Student_1546,Audit_B
Student_1547,Audit_B
Student_1548,Audit_A
Student_1549,Audit_A
Student_1550,Audit_C
Student_1551,Audit_A
Student_1552,Audit_A
Student_1553,Audit_C
Student_1554,Audit_A
Student_1555,Audit_B
Student_1556,Audit_A
Student_1557,Audit_C
Student_1558,Audit_A
Student_1559,Audit_B
Student_1560,Audit_B
Student_1561,Audit_B
Student_1562,Audit_A
Student_1563,Audit_A
Student_1564,Audit_B
Student_1565,Audit_B
Student_1566,Audit_A
Student_1567,Audit_B
Student_1568,Audit_C
Student_1569,Audit_B
Student_1570,Audit_A
Student_1571,Audit_A
Student_1572,Audit_A
Student_1573,Audit_A
Student_1574,Audit_B
Student_1575,Audit_C
Student_1576,Audit_A
Student_1577,Audit_A
Student_1578,Audit_A
Student_1579,Audit_C
Student_1580,Audit_A
Student_1581,Audit_A
Student_1582,Audit_A
Student_1583,Audit_A
Student_1584,Audit_B
Student_1585,Audit_B
Student_1586,Audit_A
Student_1587,Audit_A
Student_1588,Audit_C
Student_1589,Audit_B
Student_1590,Audit_A
Student_1591,Audit_C
Student_1592,Audit_A
Student_1593,Audit_A
Student_1594,Audit_C
Student_1595,Audit_A
Student_1596,Audit_B
Student_1597,Audit_A
Student_1598,Audit_A
Student_1599,Audit_A
Student_1600,Audit_A
Student_1601,Audit_C
Student_1602,Audit_B
Student_1603,Audit_B
Student_1604,Audit_A
Student_1605,Audit_B
Student_1606,Audit_C
Student_1607,Audit_A
Student_1608,Audit_C
Student_1609,Audit_A
Student_1610,Audit_A
Student_1611,Audit_A
Student_1612,Audit_A
Student_1613,Audit_B
Student_1614,Audit_C
Student_1615,Audit_A
Student_1616,Audit_A
Student_1617,Audit_B
Student_1618,Audit_A
Student_1619,Audit_A
Student_1620,Audit_B
Student_1621,Audit_A
Student_1622,Audit_B
Student_1623,Audit_A
Student_1624,Audit_A
Student_1625,Audit_B
Student_1626,Audit_B
Student_1627,Audit_A
Student_1628,Audit_B
Student_1629,Audit_A
Student_1630,Audit_C
Student_1631,Audit_C
Student_1632,Audit_B
Student_1633,Audit_C
Student_1634,Audit_B
Student_1635,Audit_B
Student_1636,Audit_A
Student_1637,Audit_A
Student_1638,Audit_A
Student_1639,Audit_A
Student_1640,Audit_B
Student_1641,Audit_C
Student_1642,Audit_B
Student_1643,Audit_A
Student_1644,Audit_C
Student_1645,Audit_A
Student_1646,Audit_A
Student_1647,Audit_A
Student_1648,Audit_A
Student_1649,Audit_A
Student_1650,Audit_A
Student_1651,Audit_A
Student_1652,Audit_A
Student_1653,Audit_B
Student_1654,Audit_A
Student_1655,Audit_C
Student_1656,Audit_B
Student_1657,Audit_C
Student_1658,Audit_B
Student_1659,Audit_B
Student_1660,Audit_B
Student_1661,Audit_C
Student_1662,Audit_B
Student_1663,Audit_C
Student_1664,Audit_A
Student_1665,Audit_A
Student_1666,Audit_B
Student_1667,Audit_B
Student_1668,Audit_B
Student_1669,Audit_B
Student_1670,Audit_A
Student_1671,Audit_A
Student_1672,Audit_A
Student_1673,Audit_A
Student_1674,Audit_B
Student_1675,Audit_A
Student_1676,Audit_B
Student_1677,Audit_B
Student_1678,Audit_B
Student_1679,Audit_B
Student_1680,Audit_B
Student_1681,Audit_C
Student_1682,Audit_C
Student_1683,Audit_B
Student_1684,Audit_A
Student_1685,Audit_B
Student_1686,Audit_A
Student_1687,Audit_C
Student_1688,Audit_C
Student_1689,Audit_C
Student_1690,Audit_A
Student_1691,Audit_A
Student_1692,Audit_A
Student_1693,Audit_C
Student_1694,Audit_A
Student_1695,Audit_B
Student_1696,Audit_C
Student_1697,Audit_A
Student_1698,Audit_B
Student_1699,Audit_B
Student_1700,Audit_C
Student_1701,Audit_C
Student_1702,Audit_A
Student_1703,Audit_A
Student_1704,Audit_A
Student_1705,Audit_A
Student_1706,Audit_C
Student_1707,Audit_A
Student_1708,Audit_A
Student_1709,Audit_A
Student_1710,Audit_A
Student_1711,Audit_C
Student_1712,Audit_B
Student_1713,Audit_A
Student_1714,Audit_A
Student_1715,Audit_B
Student_1716,Audit_A
Student_1717,Audit_A
Student_1718,Audit_C
Student_1719,Audit_C
Student_1720,Audit_C
Student_1721,Audit_A
Student_1722,Audit_A
Student_1723,Audit_C
Student_1724,Audit_A
Student_1725,Audit_B
Student_1726,Audit_A
Student_1727,Audit_A
Student_1728,Audit_B
Student_1729,Audit_A
Student_1730,Audit_A
Student_1731,Audit_B
Student_1732,Audit_C
Student_1733,Audit_B
Student_1734,Audit_A
Student_1735,Audit_A
Student_1736,Audit_B
Student_1737,Audit_B
Student_1738,Audit_A
Student_1739,Audit_B
Student_1740,Audit_B
Student_1741,Audit_A
Student_1742,Audit_B
Student_1743,Audit_C
Student_1744,Audit_B
Student_1745,Audit_B
Student_1746,Audit_C
Student_1747,Audit_B
Student_1748,Audit_A
Student_1749,Audit_A
Student_1750,Audit_A
Student_1751,Audit_C
Student_1752,Audit_A
Student_1753,Audit_C
Student_1754,Audit_C
Student_1755,Audit_C
Student_1756,Audit_A
Student_1757,Audit_C
Student_1758,Audit_C
Student_1759,Audit_B
Student_1760,Audit_A
Student_1761,Audit_A
Student_1762,Audit_A
Student_1763,Audit_B
Student_1764,Audit_A
Student_1765,Audit_A
Student_1766,Audit_B
Student_1767,Audit_A
Student_1768,Audit_A
Student_1769,Audit_C
Student_1770,Audit_A
Student_1771,Audit_A
Student_1772,Audit_B
Student_1773,Audit_C
Student_1774,Audit_B
Student_1775,Audit_C
Student_1776,Audit_B
Student_1777,Audit_A
Student_1778,Audit_B
Student_1779,Audit_A
Student_1780,Audit_A
Student_1781,Audit_B
Student_1782,Audit_A
Student_1783,Audit_B
Student_1784,Audit_C
Student_1785,Audit_A
Student_1786,Audit_B
Student_1787,Audit_A
Student_1788,Audit_B
Student_1789,Audit_A
Student_1790,Audit_B
Student_1791,Audit_A
Student_1792,Audit_B
Student_1793,Audit_A
Student_1794,Audit_B
Student_1795,Audit_A
Student_1796,Audit_A
Student_1797,Audit_A
Student_1798,Audit_A
Student_1799,Audit_B
Student_1800,Audit_C
Student_1801,Audit_A
Student_1802,Audit_A
Student_1803,Audit_B
Student_1804,Audit_B
Student_1805,Audit_A
Student_1806,Audit_C
Student_1807,Audit_A
Student_1808,Audit_A
Student_1809,Audit_C
Student_1810,Audit_B
Student_1811,Audit_B
Student_1812,Audit_B
Student_1813,Audit_C
Student_1814,Audit_B
Student_1815,Audit_B
Student_1816,Audit_A
Student_1817,Audit_C
Student_1818,Audit_A
Student_1819,Audit_C
Student_1820,Audit_A
Student_1821,Audit_B
Student_1822,Audit_B
Student_1823,Audit_C
Student_1824,Audit_A
Student_1825,Audit_A
Student_1826,Audit_A
Student_1827,Audit_B
Student_1828,Audit_A
Student_1829,Audit_C
Student_1830,Audit_C
Student_1831,Audit_A
Student_1832,Audit_A
Student_1833,Audit_A
Student_1834,Audit_A
Student_1835,Audit_B
Student_1836,Audit_A
Student_1837,Audit_A
Student_1838,Audit_A
Student_1839,Audit_A
Student_1840,Audit_B
Student_1841,Audit_C
Student_1842,Audit_B
Student_1843,Audit_B
Student_1844,Audit_B
Student_1845,Audit_C
Student_1846,Audit_B
Student_1847,Audit_B
Student_1848,Audit_C
Student_1849,Audit_A
Student_1850,Audit_B
Student_1851,Audit_B
Student_1852,Audit_A
Student_1853,Audit_C
Student_1854,Audit_A
Student_1855,Audit_B
Student_1856,Audit_B
Student_1857,Audit_A
Student_1858,Audit_B
Student_1859,Audit_C
Student_1860,Audit_A
Student_1861,Audit_A
Student_1862,Audit_C
Student_1863,Audit_A
Student_1864,Audit_A
Student_1865,Audit_C
Student_1866,Audit_A
Student_1867,Audit_C
Student_1868,Audit_A
Student_1869,Audit_A
Student_1870,Audit_A
Student_1871,Audit_C
Student_1872,Audit_B
Student_1873,Audit_B
Student_1874,Audit_C
Student_1875,Audit_A
Student_1876,Audit_A
Student_1877,Audit_C
Student_1878,Audit_A
Student_1879,Audit_A
Student_1880,Audit_B
Student_1881,Audit_C
Student_1882,Audit_A
Student_1883,Audit_B
Student_1884,Audit_B
Student_1885,Audit_C
Student_1886,Audit_B
Student_1887,Audit_C
Student_1888,Audit_A
Student_1889,Audit_A
Student_1890,Audit_B
Student_1891,Audit_B
Student_1892,Audit_A
Student_1893,Audit_A
Student_1894,Audit_C
Student_1895,Audit_B
Student_1896,Audit_A
Student_1897,Audit_B
Student_1898,Audit_A
Student_1899,Audit_A
Student_1900,Audit_A
Student_1901,Audit_C
Student_1902,Audit_A
Student_1903,Audit_C
Student_1904,Audit_A
Student_1905,Audit_C
Student_1906,Audit_A
Student_1907,Audit_A
Student_1908,Audit_B
Student_1909,Audit_A
Student_1910,Audit_B
Student_1911,Audit_A
Student_1912,Audit_C
Student_1913,Audit_C
Student_1914,Audit_C
Student_1915,Audit_C
Student_1916,Audit_A
Student_1917,Audit_A
Student_1918,Audit_A
Student_1919,Audit_B
Student_1920,Audit_C
Student_1921,Audit_B
Student_1922,Audit_C
Student_1923,Audit_B
Student_1924,Audit_B
Student_1925,Audit_A
Student_1926,Audit_A
Student_1927,Audit_A
Student_1928,Audit_B
Student_1929,Audit_A
Student_1930,Audit_B
Student_1931,Audit_B
Student_1932,Audit_A
Student_1933,Audit_B
Student_1934,Audit_B
Student_1935,Audit_A
Student_1936,Audit_C
Student_1937,Audit_A
Student_1938,Audit_A
Student_1939,Audit_A
Student_1940,Audit_B
Student_1941,Audit_C
Student_1942,Audit_B
Student_1943,Audit_B
Student_1944,Audit_A
Student_1945,Audit_B
Student_1946,Audit_B
Student_1947,Audit_C
Student_1948,Audit_A
Student_1949,Audit_A
Student_1950,Audit_A
Student_1951,Audit_C
Student_1952,Audit_A
Student_1953,Audit_B
Student_1954,Audit_A
Student_1955,Audit_A
Student_1956,Audit_A
Student_1957,Audit_A
Student_1958,Audit_B
Student_1959,Audit_A
Student_1960,Audit_B
Student_1961,Audit_C
Student_1962,Audit_C
Student_1963,Audit_A
Student_1964,Audit_A
Student_1965,Audit_A
Student_1966,Audit_B
Student_1967,Audit_B
Student_1968,Audit_C
Student_1969,Audit_C
Student_1970,Audit_A
Student_1971,Audit_A
Student_1972,Audit_A
Student_1973,Audit_A
Student_1974,Audit_C
Student_1975,Audit_B
Student_1976,Audit_A
Student_1977,Audit_A
Student_1978,Audit_A
Student_1979,Audit_B
Student_1980,Audit_C
Student_1981,Audit_B
Student_1982,Audit_A
Student_1983,Audit_B
Student_1984,Audit_B
Student_1985,Audit_B
Student_1986,Audit_B
Student_1987,Audit_C
Student_1988,Audit_C
Student_1989,Audit_A
Student_1990,Audit_B
Student_1991,Audit_A
Student_1992,Audit_A
Student_1993,Audit_C
Student_1994,Audit_B
Student_1995,Audit_A
Student_1996,Audit_B
Student_1997,Audit_B
Student_1998,Audit_B
Student_1999,Audit_A
Student_2000,Audit_A
Student_2001,Audit_B
Student_2002,Audit_A
Student_2003,Audit_A
Student_2004,Audit_B
Student_2005,Audit_B
Student_2006,Audit_A
Student_2007,Audit_A
Student_2008,Audit_A
Student_2009,Audit_B
Student_2010,Audit_B
Student_2011,Audit_B
Student_2012,Audit_B
Student_2013,Audit_A
Student_2014,Audit_A
Student_2015,Audit_A
Student_2016,Audit_A
Student_2017,Audit_A
Student_2018,Audit_B
Student_2019,Audit_A
Student_2020,Audit_B
Student_2021,Audit_B
Student_2022,Audit_A
Student_2023,Audit_B
Student_2024,Audit_B
Student_2025,Audit_C
Student_2026,Audit_B
Student_2027,Audit_B
Student_2028,Audit_B
Student_2029,Audit_B
Student_2030,Audit_B
Student_2031,Audit_A
Student_2032,Audit_B
Student_2033,Audit_C
Student_2034,Audit_A
Student_2035,Audit_A
Student_2036,Audit_B
Student_2037,Audit_C
Student_2038,Audit_A
Student_2039,Audit_A
Student_2040,Audit_B
Student_2041,Audit_C
Student_2042,Audit_A
Student_2043,Audit_B
Student_2044,Audit_B
Student_2045,Audit_C
Student_2046,Audit_B
Student_2047,Audit_A
Student_2048,Audit_C
Student_2049,Audit_C
Student_2050,Audit_C
Student_2051,Audit_B
Student_2052,Audit_A
Student_2053,Audit_A
Student_2054,Audit_A
Student_2055,Audit_A
Student_2056,Audit_A
Student_2057,Audit_B
Student_2058,Audit_B
Student_2059,Audit_A
Student_2060,Audit_C
Student_2061,Audit_B
Student_2062,Audit_C
Student_2063,Audit_C
Student_2064,Audit_C
Student_2065,Audit_A
Student_2066,Audit_B
Student_2067,Audit_A
Student_2068,Audit_C
Student_2069,Audit_A
Student_2070,Audit_A
Student_2071,Audit_C
Student_2072,Audit_A
Student_2073,Audit_B
Student_2074,Audit_A
Student_2075,Audit_B
Student_2076,Audit_C
Student_2077,Audit_C
Student_2078,Audit_A
Student_2079,Audit_B
Student_2080,Audit_B
Student_2081,Audit_A
Student_2082,Audit_B
Student_2083,Audit_B
Student_2084,Audit_C
Student_2085,Audit_A
Student_2086,Audit_B
Student_2087,Audit_B
Student_2088,Audit_B
Student_2089,Audit_A
Student_2090,Audit_B
Student_2091,Audit_A
Student_2092,Audit_A
Student_2093,Audit_B
Student_2094,Audit_A
Student_2095,Audit_C
Student_2096,Audit_C
Student_2097,Audit_A
Student_2098,Audit_A
Student_2099,Audit_B
Student_2100,Audit_A
Student_2101,Audit_B
Student_2102,Audit_C
Student_2103,Audit_A
Student_2104,Audit_A
Student_2105,Audit_C
Student_2106,Audit_A
Student_2107,Audit_A
Student_2108,Audit_B
Student_2109,Audit_B
Student_2110,Audit_B
Student_2111,Audit_A
Student_2112,Audit_A
Student_2113,Audit_A
Student_2114,Audit_C
Student_2115,Audit_A
Student_2116,Audit_B
Student_2117,Audit_A
Student_2118,Audit_A
Student_2119,Audit_A
Student_2120,Audit_B
Student_2121,Audit_C
Student_2122,Audit_A
Student_2123,Audit_B
Student_2124,Audit_C
Student_2125,Audit_A
Student_2126,Audit_A
Student_2127,Audit_B
Student_2128,Audit_A
Student_2129,Audit_A
Student_2130,Audit_B
Student_2131,Audit_A
Student_2132,Audit_C
Student_2133,Audit_A
Student_2134,Audit_A
Student_2135,Audit_C
Student_2136,Audit_C
Student_2137,Audit_B
Student_2138,Audit_B
Student_2139,Audit_C
Student_2140,Audit_B
Student_2141,Audit_B
Student_2142,Audit_C
Student_2143,Audit_C
Student_2144,Audit_C
Student_2145,Audit_B
Student_2146,Audit_B
Student_2147,Audit_A
Student_2148,Audit_B
Student_2149,Audit_B
Student_2150,Audit_B
Student_2151,Audit_A
Student_2152,Audit_C
Student_2153,Audit_A
Student_2154,Audit_A
Student_2155,Audit_A
Student_2156,Audit_B
Student_2157,Audit_B
Student_2158,Audit_A
Student_2159,Audit_A
Student_2160,Audit_B
Student_2161,Audit_C
Student_2162,Audit_A
Student_2163,Audit_A
Student_2164,Audit_B
Student_2165,Audit_C
Student_2166,Audit_C
Student_2167,Audit_B
Student_2168,Audit_B
Student_2169,Audit_C
Student_2170,Audit_A
Student_2171,Audit_B
Student_2172,Audit_B
Student_2173,Audit_A
Student_2174,Audit_B
Student_2175,Audit_C
Student_2176,Audit_C
Student_2177,Audit_A
Student_2178,Audit_A
Student_2179,Audit_B
Student_2180,Audit_C
Student_2181,Audit_A
Student_2182,Audit_A
Student_2183,Audit_A
Student_2184,Audit_A
Student_2185,Audit_B
Student_2186,Audit_C
Student_2187,Audit_A
Student_2188,Audit_B
Student_2189,Audit_A
Student_2190,Audit_C
Student_2191,Audit_B
Student_2192,Audit_A
Student_2193,Audit_A
Student_2194,Audit_B
Student_2195,Audit_A
Student_2196,Audit_B
Student_2197,Audit_C
Student_2198,Audit_B
Student_2199,Audit_C
Student_2200,Audit_A
