Student_ID,Term_ID,Course_ID,Credits,Final_Grade,Passed,Withdrawn
Student_0468,T1_Fall,Program_B_C02,3,C,1,0
Student_0468,T1_Fall,Program_B_C03,3,C,1,0
Student_0468,T1_Fall,Program_B_C04,4,B,1,0
Student_0468,T2_Spring,Program_B_C05,3,B,1,0
Student_0468,T2_Spring,Program_B_C06,3,C,1,0
Student_0469,T1_Fall,Program_D_C01,3,F,0,0
Student_0469,T2_Spring,Program_D_C01,3,C,1,0
Student_0469,T1_Fall,Program_D_C02,3,C,1,0
Student_0469,T1_Fall,Program_D_C03,3,F,0,0
Student_0469,T2_Spring,Program_D_C03,3,C,1,0
Student_0469,T1_Fall,Program_D_C04,4,C,1,0
Student_0469,T2_Spring,Program_D_C05,3,C,1,0
Student_0469,T2_Spring,Program_D_C06,3,W,0,1
Student_0469,T2_Spring,Program_D_C07,3,C,1,0
Student_0469,T2_Spring,Program_D_C08,4,B,1,0
Student_0470,T1_Fall,Program_B_C01,3,F,0,0
Student_0470,T2_Spring,Program_B_C01,3,C,1,0
Student_0470,T1_Fall,Program_B_C02,3,F,0,0
Student_0470,T2_Spring,Program_B_C02,3,C,1,0
Student_0470,T1_Fall,Program_B_C03,3,W,0,1
Student_0470,T1_Fall,Program_B_C04,4,B,1,0
Student_0470,T2_Spring,Program_B_C05,3,F,0,0
Student_0470,T2_Spring,Program_B_C08,4,C,1,0
Student_0470,T2_Spring,Program_B_C12,4,F,0,0
Student_0471,T1_Fall,Program_D_C01,3,B,1,0
Student_0471,T1_Fall,Program_D_C02,3,F,0,0
Student_0471,T1_Fall,Program_D_C03,3,C,1,0
Student_0471,T1_Fall,Program_D_C06,3,B,1,0
Student_0471,T2_Spring,Program_D_C07,3,C,1,0
Student_0471,T2_Spring,Program_D_C10,3,F,0,0
Student_0471,T2_Spring,Program_D_C11,3,W,0,1
Student_0471,T3_Fall,Program_D_C11,3,F,0,0
Student_0472,T1_Fall,Program_B_C01,3,C,1,0
Student_0472,T1_Fall,Program_B_C02,3,A,1,0
Student_0472,T1_Fall,Program_B_C03,3,B,1,0
Student_0472,T1_Fall,Program_B_C04,4,F,0,0
Student_0472,T2_Spring,Program_B_C05,3,C,1,0
Student_0472,T2_Spring,Program_B_C06,3,B,1,0
Student_0472,T2_Spring,Program_B_C07,3,C,1,0
Student_0472,T2_Spring,Program_B_C09,3,C,1,0
Student_0472,T3_Fall,Program_B_C10,3,C,1,0
Student_0473,T1_Fall,Program_A_C01,3,C,1,0
Student_0473,T1_Fall,Program_A_C02,3,W,0,1
Student_0473,T1_Fall,Program_A_C03,3,W,0,1
Student_0473,T2_Spring,Program_A_C03,3,C,1,0
Student_0473,T1_Fall,Program_A_C06,3,F,0,0
Student_0473,T2_Spring,Program_A_C07,3,B,1,0
Student_0473,T2_Spring,Program_A_C11,3,W,0,1
Student_0473,T3_Fall,Program_A_C11,3,C,1,0
Student_0474,T1_Fall,Program_C_C01,3,B,1,0
Student_0474,T1_Fall,Program_C_C02,3,C,1,0
Student_0475,T1_Fall,Program_C_C01,3,F,0,0
Student_0475,T1_Fall,Program_C_C02,3,C,1,0
Student_0475,T1_Fall,Program_C_C04,4,B,1,0
Student_0475,T1_Fall,Program_C_C05,3,C,1,0
Student_0475,T2_Spring,Program_C_C08,4,C,1,0
Student_0475,T2_Spring,Program_C_C09,3,F,0,0
Student_0475,T3_Fall,Program_C_C09,3,C,1,0
Student_0475,T2_Spring,Program_C_C12,4,C,1,0
Student_0475,T2_Spring,Program_C_C13,3,C,1,0
Student_0475,T3_Fall,Program_C_C16,3,F,0,0
Student_0476,T1_Fall,Program_A_C01,3,C,1,0
Student_0476,T1_Fall,Program_A_C02,3,W,0,1
Student_0476,T2_Spring,Program_A_C02,3,C,1,0
Student_0476,T1_Fall,Program_A_C03,3,C,1,0
Student_0476,T1_Fall,Program_A_C04,4,W,0,1
Student_0476,T2_Spring,Program_A_C05,3,C,1,0
Student_0476,T2_Spring,Program_A_C06,3,C,1,0
Student_0476,T2_Spring,Program_A_C07,3,C,1,0
Student_0477,T1_Fall,Program_A_C01,3,B,1,0
Student_0477,T1_Fall,Program_A_C02,3,C,1,0
Student_0477,T1_Fall,Program_A_C03,3,B,1,0
Student_0477,T1_Fall,Program_A_C04,4,F,0,0
Student_0477,T2_Spring,Program_A_C05,3,C,1,0
Student_0477,T2_Spring,Program_A_C06,3,B,1,0
Student_0477,T2_Spring,Program_A_C07,3,W,0,1
Student_0477,T2_Spring,Program_A_C09,3,F,0,0
Student_0477,T3_Fall,Program_A_C09,3,C,1,0
Student_0477,T3_Fall,Program_A_C10,3,F,0,0
Student_0477,T4_Spring,Program_A_C10,3,F,0,0
Student_0477,T3_Fall,Program_A_C13,3,C,1,0
Student_0478,T1_Fall,Program_D_C01,3,F,0,0
Student_0478,T2_Spring,Program_D_C01,3,C,1,0
Student_0479,T1_Fall,Program_D_C01,3,B,1,0
Student_0479,T1_Fall,Program_D_C02,3,F,0,0
Student_0479,T2_Spring,Program_D_C02,3,C,1,0
Student_0479,T1_Fall,Program_D_C03,3,C,1,0
Student_0479,T1_Fall,Program_D_C04,4,W,0,1
Student_0479,T2_Spring,Program_D_C04,4,C,1,0
Student_0480,T1_Fall,Program_A_C01,3,C,1,0
Student_0481,T1_Fall,Program_C_C01,3,F,0,0
Student_0481,T2_Spring,Program_C_C01,3,C,1,0
Student_0481,T1_Fall,Program_C_C02,3,W,0,1
Student_0481,T1_Fall,Program_C_C03,3,W,0,1
Student_0482,T1_Fall,Program_D_C01,3,F,0,0
Student_0482,T1_Fall,Program_D_C02,3,C,1,0
Student_0483,T1_Fall,Program_C_C01,3,B,1,0
Student_0483,T1_Fall,Program_C_C02,3,B,1,0
Student_0483,T1_Fall,Program_C_C03,3,B,1,0
Student_0483,T1_Fall,Program_C_C04,4,C,1,0
Student_0483,T2_Spring,Program_C_C05,3,B,1,0
Student_0483,T2_Spring,Program_C_C06,3,B,1,0
Student_0484,T1_Fall,Program_B_C01,3,B,1,0
Student_0484,T1_Fall,Program_B_C02,3,W,0,1
Student_0484,T2_Spring,Program_B_C02,3,C,1,0
Student_0485,T1_Fall,Program_B_C01,3,C,1,0
Student_0486,T1_Fall,Program_A_C01,3,B,1,0
Student_0486,T1_Fall,Program_A_C02,3,W,0,1
Student_0486,T2_Spring,Program_A_C02,3,F,0,0
Student_0486,T1_Fall,Program_A_C03,3,F,0,0
Student_0486,T2_Spring,Program_A_C03,3,C,1,0
Student_0487,T1_Fall,Program_B_C01,3,W,0,1
Student_0487,T1_Fall,Program_B_C02,3,B,1,0
Student_0487,T1_Fall,Program_B_C04,4,B,1,0
Student_0487,T1_Fall,Program_B_C05,3,B,1,0
Student_0487,T2_Spring,Program_B_C08,4,C,1,0
Student_0487,T2_Spring,Program_B_C09,3,C,1,0
Student_0487,T2_Spring,Program_B_C12,4,C,1,0
Student_0487,T2_Spring,Program_B_C13,3,C,1,0
Student_0487,T3_Fall,Program_B_C16,3,B,1,0
Student_0488,T1_Fall,Program_C_C01,3,F,0,0
Student_0488,T2_Spring,Program_C_C01,3,C,1,0
Student_0488,T1_Fall,Program_C_C02,3,B,1,0
Student_0488,T1_Fall,Program_C_C03,3,B,1,0
Student_0488,T1_Fall,Program_C_C04,4,C,1,0
Student_0489,T1_Fall,Program_A_C01,3,A,1,0
Student_0489,T1_Fall,Program_A_C02,3,B,1,0
Student_0489,T1_Fall,Program_A_C03,3,B,1,0
Student_0490,T1_Fall,Program_A_C01,3,W,0,1
Student_0490,T2_Spring,Program_A_C01,3,C,1,0
Student_0490,T1_Fall,Program_A_C02,3,F,0,0
Student_0490,T1_Fall,Program_A_C03,3,C,1,0
Student_0490,T1_Fall,Program_A_C06,3,W,0,1
Student_0490,T2_Spring,Program_A_C07,3,C,1,0
Student_0491,T1_Fall,Program_D_C01,3,B,1,0
Student_0491,T1_Fall,Program_D_C02,3,B,1,0
Student_0492,T1_Fall,Program_C_C01,3,C,1,0
Student_0492,T1_Fall,Program_C_C02,3,B,1,0
Student_0493,T1_Fall,Program_A_C01,3,C,1,0
Student_0493,T1_Fall,Program_A_C02,3,F,0,0
Student_0493,T2_Spring,Program_A_C02,3,C,1,0
Student_0493,T1_Fall,Program_A_C03,3,B,1,0
Student_0493,T1_Fall,Program_A_C04,4,F,0,0
Student_0493,T2_Spring,Program_A_C05,3,W,0,1
Student_0493,T2_Spring,Program_A_C06,3,W,0,1
Student_0493,T2_Spring,Program_A_C07,3,B,1,0
Student_0493,T2_Spring,Program_A_C11,3,C,1,0
Student_0493,T3_Fall,Program_A_C15,3,W,0,1
Student_0493,T4_Spring,Program_A_C15,3,C,1,0
Student_0494,T1_Fall,Program_A_C01,3,C,1,0
Student_0494,T1_Fall,Program_A_C02,3,B,1,0
Student_0494,T1_Fall,Program_A_C03,3,B,1,0
Student_0494,T1_Fall,Program_A_C04,4,C,1,0
Student_0494,T2_Spring,Program_A_C05,3,C,1,0
Student_0494,T2_Spring,Program_A_C06,3,C,1,0
Student_0495,T1_Fall,Program_B_C01,3,C,1,0
Student_0496,T1_Fall,Program_D_C01,3,B,1,0
Student_0496,T1_Fall,Program_D_C02,3,B,1,0
Student_0496,T1_Fall,Program_D_C03,3,F,0,0
Student_0496,T2_Spring,Program_D_C03,3,C,1,0
Student_0496,T1_Fall,Program_D_C04,4,B,1,0
Student_0496,T2_Spring,Program_D_C05,3,C,1,0
Student_0496,T2_Spring,Program_D_C06,3,B,1,0
Student_0496,T2_Spring,Program_D_C07,3,B,1,0
Student_0496,T2_Spring,Program_D_C08,4,A,1,0
Student_0497,T1_Fall,Program_A_C01,3,W,0,1
Student_0497,T1_Fall,Program_A_C02,3,B,1,0
Student_0497,T1_Fall,Program_A_C04,4,B,1,0
Student_0497,T1_Fall,Program_A_C05,3,B,1,0
Student_0498,T1_Fall,Program_B_C01,3,A,1,0
Student_0498,T1_Fall,Program_B_C02,3,F,0,0
Student_0498,T1_Fall,Program_B_C03,3,B,1,0
Student_0498,T1_Fall,Program_B_C06,3,B,1,0
Student_0498,T2_Spring,Program_B_C07,3,C,1,0
Student_0498,T2_Spring,Program_B_C10,3,C,1,0
Student_0498,T2_Spring,Program_B_C11,3,C,1,0
Student_0498,T2_Spring,Program_B_C14,3,B,1,0
Student_0498,T3_Fall,Program_B_C15,3,B,1,0
Student_0499,T1_Fall,Program_B_C01,3,B,1,0
Student_0499,T1_Fall,Program_B_C02,3,C,1,0
Student_0499,T1_Fall,Program_B_C03,3,F,0,0
Student_0499,T1_Fall,Program_B_C04,4,B,1,0
Student_0499,T2_Spring,Program_B_C05,3,B,1,0
Student_0499,T2_Spring,Program_B_C08,4,C,1,0
Student_0499,T2_Spring,Program_B_C09,3,C,1,0
Student_0499,T2_Spring,Program_B_C12,4,C,1,0
Student_0500,T1_Fall,Program_A_C01,3,A,1,0
Student_0501,T1_Fall,Program_C_C01,3,A,1,0
Student_0501,T1_Fall,Program_C_C02,3,A,1,0
Student_0501,T1_Fall,Program_C_C03,3,B,1,0
Student_0501,T1_Fall,Program_C_C04,4,F,0,0
Student_0501,T2_Spring,Program_C_C05,3,A,1,0
Student_0501,T2_Spring,Program_C_C06,3,B,1,0
Student_0502,T1_Fall,Program_B_C01,3,C,1,0
Student_0502,T1_Fall,Program_B_C02,3,B,1,0
Student_0502,T1_Fall,Program_B_C03,3,B,1,0
Student_0502,T1_Fall,Program_B_C04,4,A,1,0
Student_0502,T2_Spring,Program_B_C05,3,A,1,0
Student_0502,T2_Spring,Program_B_C06,3,B,1,0
Student_0502,T2_Spring,Program_B_C07,3,B,1,0
Student_0502,T2_Spring,Program_B_C08,4,B,1,0
Student_0502,T3_Fall,Program_B_C09,3,F,0,0
Student_0502,T4_Spring,Program_B_C09,3,C,1,0
Student_0502,T3_Fall,Program_B_C10,3,B,1,0
Student_0502,T3_Fall,Program_B_C11,3,B,1,0
Student_0503,T1_Fall,Program_D_C01,3,B,1,0
Student_0504,T1_Fall,Program_D_C01,3,F,0,0
Student_0504,T2_Spring,Program_D_C01,3,F,0,0
Student_0504,T1_Fall,Program_D_C02,3,W,0,1
Student_0505,T1_Fall,Program_D_C01,3,B,1,0
Student_0505,T1_Fall,Program_D_C02,3,B,1,0
Student_0505,T1_Fall,Program_D_C03,3,B,1,0
Student_0505,T1_Fall,Program_D_C04,4,B,1,0
Student_0505,T2_Spring,Program_D_C05,3,B,1,0
Student_0505,T2_Spring,Program_D_C06,3,C,1,0
Student_0505,T2_Spring,Program_D_C07,3,C,1,0
Student_0505,T2_Spring,Program_D_C08,4,B,1,0
Student_0505,T3_Fall,Program_D_C09,3,B,1,0
Student_0505,T3_Fall,Program_D_C10,3,C,1,0
Student_0505,T3_Fall,Program_D_C11,3,F,0,0
Student_0505,T4_Spring,Program_D_C11,3,C,1,0
Student_0505,T3_Fall,Program_D_C12,4,B,1,0
Student_0506,T1_Fall,Program_D_C01,3,B,1,0
Student_0506,T1_Fall,Program_D_C02,3,B,1,0
Student_0507,T1_Fall,Program_C_C01,3,B,1,0
Student_0507,T1_Fall,Program_C_C02,3,A,1,0
Student_0507,T1_Fall,Program_C_C03,3,A,1,0
Student_0507,T1_Fall,Program_C_C04,4,A,1,0
Student_0507,T2_Spring,Program_C_C05,3,A,1,0
Student_0508,T1_Fall,Program_C_C01,3,B,1,0
Student_0508,T1_Fall,Program_C_C02,3,C,1,0
Student_0508,T1_Fall,Program_C_C03,3,B,1,0
Student_0508,T1_Fall,Program_C_C04,4,C,1,0
Student_0509,T1_Fall,Program_B_C01,3,B,1,0
Student_0509,T1_Fall,Program_B_C02,3,B,1,0
Student_0509,T1_Fall,Program_B_C03,3,F,0,0
Student_0509,T1_Fall,Program_B_C04,4,C,1,0
Student_0509,T2_Spring,Program_B_C05,3,B,1,0
Student_0509,T2_Spring,Program_B_C08,4,F,0,0
Student_0509,T2_Spring,Program_B_C09,3,W,0,1
Student_0509,T3_Fall,Program_B_C09,3,C,1,0
Student_0509,T2_Spring,Program_B_C13,3,F,0,0
Student_0510,T1_Fall,Program_C_C01,3,C,1,0
Student_0511,T1_Fall,Program_B_C01,3,F,0,0
Student_0511,T2_Spring,Program_B_C01,3,C,1,0
Student_0511,T1_Fall,Program_B_C02,3,F,0,0
Student_0511,T1_Fall,Program_B_C03,3,B,1,0
Student_0511,T1_Fall,Program_B_C06,3,F,0,0
Student_0511,T2_Spring,Program_B_C07,3,W,0,1
Student_0511,T3_Fall,Program_B_C07,3,F,0,0
Student_0512,T1_Fall,Program_C_C01,3,B,1,0
Student_0512,T1_Fall,Program_C_C02,3,B,1,0
Student_0512,T1_Fall,Program_C_C03,3,F,0,0
Student_0512,T1_Fall,Program_C_C04,4,F,0,0
Student_0512,T2_Spring,Program_C_C04,4,C,1,0
Student_0512,T2_Spring,Program_C_C05,3,W,0,1
Student_0512,T2_Spring,Program_C_C08,4,F,0,0
Student_0512,T3_Fall,Program_C_C08,4,C,1,0
Student_0512,T2_Spring,Program_C_C12,4,C,1,0
Student_0512,T2_Spring,Program_C_C16,3,B,1,0
Student_0513,T1_Fall,Program_C_C01,3,F,0,0
Student_0513,T1_Fall,Program_C_C02,3,W,0,1
Student_0514,T1_Fall,Program_A_C01,3,B,1,0
Student_0514,T1_Fall,Program_A_C02,3,B,1,0
Student_0514,T1_Fall,Program_A_C03,3,B,1,0
Student_0514,T1_Fall,Program_A_C04,4,B,1,0
Student_0514,T2_Spring,Program_A_C05,3,F,0,0
Student_0514,T3_Fall,Program_A_C05,3,C,1,0
Student_0514,T2_Spring,Program_A_C06,3,B,1,0
Student_0514,T2_Spring,Program_A_C07,3,A,1,0
Student_0514,T2_Spring,Program_A_C08,4,B,1,0
Student_0514,T3_Fall,Program_A_C09,3,B,1,0
Student_0514,T3_Fall,Program_A_C10,3,C,1,0
Student_0514,T3_Fall,Program_A_C11,3,B,1,0
Student_0515,T1_Fall,Program_D_C01,3,F,0,0
Student_0515,T2_Spring,Program_D_C01,3,C,1,0
Student_0515,T1_Fall,Program_D_C02,3,C,1,0
Student_0515,T1_Fall,Program_D_C03,3,B,1,0
Student_0515,T1_Fall,Program_D_C04,4,C,1,0
Student_0515,T2_Spring,Program_D_C05,3,B,1,0
Student_0515,T2_Spring,Program_D_C06,3,A,1,0
Student_0516,T1_Fall,Program_D_C01,3,C,1,0
Student_0516,T1_Fall,Program_D_C02,3,B,1,0
Student_0516,T1_Fall,Program_D_C03,3,C,1,0
Student_0516,T1_Fall,Program_D_C04,4,F,0,0
Student_0516,T2_Spring,Program_D_C04,4,C,1,0
Student_0516,T2_Spring,Program_D_C05,3,C,1,0
Student_0516,T2_Spring,Program_D_C06,3,C,1,0
Student_0516,T2_Spring,Program_D_C07,3,C,1,0
Student_0516,T2_Spring,Program_D_C08,4,C,1,0
Student_0516,T3_Fall,Program_D_C09,3,B,1,0
Student_0516,T3_Fall,Program_D_C10,3,C,1,0
Student_0517,T1_Fall,Program_B_C01,3,B,1,0
Student_0517,T1_Fall,Program_B_C02,3,A,1,0
Student_0517,T1_Fall,Program_B_C03,3,B,1,0
Student_0517,T1_Fall,Program_B_C04,4,B,1,0
Student_0517,T2_Spring,Program_B_C05,3,B,1,0
Student_0517,T2_Spring,Program_B_C06,3,A,1,0
Student_0517,T2_Spring,Program_B_C07,3,B,1,0
Student_0517,T2_Spring,Program_B_C08,4,B,1,0
Student_0517,T3_Fall,Program_B_C09,3,B,1,0
Student_0517,T3_Fall,Program_B_C10,3,A,1,0
Student_0518,T1_Fall,Program_C_C01,3,B,1,0
Student_0518,T1_Fall,Program_C_C02,3,B,1,0
Student_0518,T1_Fall,Program_C_C03,3,B,1,0
Student_0518,T1_Fall,Program_C_C04,4,C,1,0
Student_0518,T2_Spring,Program_C_C05,3,B,1,0
Student_0518,T2_Spring,Program_C_C06,3,F,0,0
Student_0518,T3_Fall,Program_C_C06,3,C,1,0
Student_0518,T2_Spring,Program_C_C07,3,B,1,0
Student_0518,T2_Spring,Program_C_C08,4,F,0,0
Student_0518,T3_Fall,Program_C_C08,4,C,1,0
Student_0518,T3_Fall,Program_C_C09,3,B,1,0
Student_0519,T1_Fall,Program_D_C01,3,B,1,0
Student_0519,T1_Fall,Program_D_C02,3,C,1,0
Student_0519,T1_Fall,Program_D_C03,3,F,0,0
Student_0519,T2_Spring,Program_D_C03,3,C,1,0
Student_0519,T1_Fall,Program_D_C04,4,C,1,0
Student_0519,T2_Spring,Program_D_C05,3,C,1,0
Student_0519,T2_Spring,Program_D_C06,3,C,1,0
Student_0519,T2_Spring,Program_D_C07,3,F,0,0
Student_0519,T2_Spring,Program_D_C08,4,C,1,0
Student_0519,T3_Fall,Program_D_C09,3,C,1,0
Student_0520,T1_Fall,Program_B_C01,3,B,1,0
Student_0521,T1_Fall,Program_C_C01,3,F,0,0
Student_0521,T2_Spring,Program_C_C01,3,C,1,0
Student_0522,T1_Fall,Program_A_C01,3,B,1,0
Student_0523,T1_Fall,Program_D_C01,3,B,1,0
Student_0523,T1_Fall,Program_D_C02,3,W,0,1
Student_0523,T2_Spring,Program_D_C02,3,C,1,0
Student_0523,T1_Fall,Program_D_C03,3,A,1,0
Student_0523,T1_Fall,Program_D_C04,4,B,1,0
Student_0523,T2_Spring,Program_D_C05,3,B,1,0
Student_0523,T2_Spring,Program_D_C06,3,A,1,0
Student_0523,T2_Spring,Program_D_C07,3,B,1,0
Student_0523,T2_Spring,Program_D_C08,4,A,1,0
Student_0524,T1_Fall,Program_B_C01,3,C,1,0
Student_0524,T1_Fall,Program_B_C02,3,C,1,0
Student_0524,T1_Fall,Program_B_C03,3,F,0,0
Student_0524,T2_Spring,Program_B_C03,3,C,1,0
Student_0524,T1_Fall,Program_B_C04,4,B,1,0
Student_0524,T2_Spring,Program_B_C05,3,C,1,0
Student_0524,T2_Spring,Program_B_C06,3,C,1,0
Student_0524,T2_Spring,Program_B_C07,3,C,1,0
Student_0525,T1_Fall,Program_A_C01,3,W,0,1
Student_0525,T1_Fall,Program_A_C02,3,F,0,0
Student_0526,T1_Fall,Program_C_C01,3,F,0,0
Student_0526,T1_Fall,Program_C_C02,3,W,0,1
Student_0526,T2_Spring,Program_C_C02,3,C,1,0
Student_0526,T1_Fall,Program_C_C04,4,F,0,0
Student_0526,T1_Fall,Program_C_C05,3,C,1,0
Student_0526,T2_Spring,Program_C_C09,3,F,0,0
Student_0526,T3_Fall,Program_C_C09,3,C,1,0
Student_0527,T1_Fall,Program_A_C01,3,C,1,0
Student_0527,T1_Fall,Program_A_C02,3,B,1,0
Student_0527,T1_Fall,Program_A_C03,3,B,1,0
Student_0527,T1_Fall,Program_A_C04,4,B,1,0
Student_0527,T2_Spring,Program_A_C05,3,B,1,0
Student_0527,T2_Spring,Program_A_C06,3,C,1,0
Student_0528,T1_Fall,Program_A_C01,3,B,1,0
Student_0529,T1_Fall,Program_C_C01,3,B,1,0
Student_0529,T1_Fall,Program_C_C02,3,F,0,0
Student_0529,T2_Spring,Program_C_C02,3,C,1,0
Student_0529,T1_Fall,Program_C_C03,3,B,1,0
Student_0529,T1_Fall,Program_C_C04,4,C,1,0
Student_0530,T1_Fall,Program_C_C01,3,C,1,0
Student_0530,T1_Fall,Program_C_C02,3,W,0,1
Student_0530,T2_Spring,Program_C_C02,3,C,1,0
Student_0530,T1_Fall,Program_C_C03,3,B,1,0
Student_0531,T1_Fall,Program_A_C01,3,D,1,0
Student_0531,T1_Fall,Program_A_C02,3,C,1,0
Student_0531,T1_Fall,Program_A_C03,3,F,0,0
Student_0531,T2_Spring,Program_A_C03,3,C,1,0
Student_0531,T1_Fall,Program_A_C04,4,C,1,0
Student_0531,T2_Spring,Program_A_C05,3,F,0,0
Student_0531,T2_Spring,Program_A_C06,3,F,0,0
Student_0531,T3_Fall,Program_A_C06,3,F,0,0
Student_0531,T2_Spring,Program_A_C07,3,C,1,0
Student_0531,T2_Spring,Program_A_C08,4,D,1,0
Student_0531,T3_Fall,Program_A_C11,3,F,0,0
Student_0531,T4_Spring,Program_A_C11,3,C,1,0
Student_0531,T3_Fall,Program_A_C12,4,D,1,0
Student_0531,T3_Fall,Program_A_C15,3,F,0,0
Student_0531,T4_Spring,Program_A_C15,3,C,1,0
Student_0532,T1_Fall,Program_A_C01,3,W,0,1
Student_0532,T1_Fall,Program_A_C02,3,B,1,0
Student_0532,T1_Fall,Program_A_C04,4,B,1,0
Student_0532,T1_Fall,Program_A_C05,3,B,1,0
Student_0532,T2_Spring,Program_A_C08,4,B,1,0
Student_0532,T2_Spring,Program_A_C09,3,C,1,0
Student_0532,T2_Spring,Program_A_C12,4,B,1,0
Student_0532,T2_Spring,Program_A_C13,3,C,1,0
Student_0532,T3_Fall,Program_A_C16,3,C,1,0
Student_0533,T1_Fall,Program_C_C01,3,C,1,0
Student_0533,T1_Fall,Program_C_C02,3,B,1,0
Student_0533,T1_Fall,Program_C_C03,3,B,1,0
Student_0533,T1_Fall,Program_C_C04,4,A,1,0
Student_0533,T2_Spring,Program_C_C05,3,B,1,0
Student_0533,T2_Spring,Program_C_C06,3,B,1,0
Student_0533,T2_Spring,Program_C_C07,3,W,0,1
Student_0533,T2_Spring,Program_C_C08,4,F,0,0
Student_0533,T3_Fall,Program_C_C08,4,C,1,0
Student_0534,T1_Fall,Program_D_C01,3,F,0,0
Student_0534,T2_Spring,Program_D_C01,3,C,1,0
Student_0534,T1_Fall,Program_D_C02,3,B,1,0
Student_0534,T1_Fall,Program_D_C03,3,F,0,0
Student_0534,T1_Fall,Program_D_C04,4,B,1,0
Student_0535,T1_Fall,Program_B_C01,3,F,0,0
Student_0535,T1_Fall,Program_B_C02,3,F,0,0
Student_0535,T2_Spring,Program_B_C02,3,C,1,0
Student_0535,T1_Fall,Program_B_C04,4,F,0,0
Student_0535,T2_Spring,Program_B_C04,4,C,1,0
Student_0535,T1_Fall,Program_B_C05,3,B,1,0
Student_0535,T2_Spring,Program_B_C08,4,W,0,1
Student_0535,T3_Fall,Program_B_C08,4,C,1,0
Student_0535,T2_Spring,Program_B_C09,3,C,1,0
Student_0535,T2_Spring,Program_B_C12,4,C,1,0
Student_0535,T2_Spring,Program_B_C13,3,C,1,0
Student_0535,T3_Fall,Program_B_C16,3,C,1,0
Student_0536,T1_Fall,Program_B_C01,3,W,0,1
Student_0536,T2_Spring,Program_B_C01,3,C,1,0
Student_0536,T1_Fall,Program_B_C02,3,F,0,0
Student_0536,T1_Fall,Program_B_C03,3,B,1,0
Student_0536,T1_Fall,Program_B_C06,3,C,1,0
Student_0536,T2_Spring,Program_B_C07,3,W,0,1
Student_0536,T3_Fall,Program_B_C07,3,C,1,0
Student_0536,T2_Spring,Program_B_C10,3,F,0,0
Student_0536,T3_Fall,Program_B_C10,3,C,1,0
Student_0536,T2_Spring,Program_B_C11,3,C,1,0
Student_0536,T2_Spring,Program_B_C14,3,F,0,0
Student_0536,T3_Fall,Program_B_C15,3,C,1,0
Student_0537,T1_Fall,Program_A_C01,3,B,1,0
Student_0537,T1_Fall,Program_A_C02,3,B,1,0
Student_0537,T1_Fall,Program_A_C03,3,C,1,0
Student_0537,T1_Fall,Program_A_C04,4,F,0,0
Student_0537,T2_Spring,Program_A_C04,4,C,1,0
Student_0537,T2_Spring,Program_A_C05,3,C,1,0
Student_0538,T1_Fall,Program_A_C01,3,B,1,0
Student_0538,T1_Fall,Program_A_C02,3,C,1,0
Student_0538,T1_Fall,Program_A_C03,3,B,1,0
Student_0538,T1_Fall,Program_A_C04,4,B,1,0
Student_0538,T2_Spring,Program_A_C05,3,C,1,0
Student_0538,T2_Spring,Program_A_C06,3,F,0,0
Student_0538,T2_Spring,Program_A_C07,3,W,0,1
Student_0538,T2_Spring,Program_A_C08,4,F,0,0
Student_0538,T3_Fall,Program_A_C09,3,C,1,0
Student_0539,T1_Fall,Program_D_C01,3,C,1,0
Student_0539,T1_Fall,Program_D_C02,3,B,1,0
Student_0539,T1_Fall,Program_D_C03,3,C,1,0
Student_0539,T1_Fall,Program_D_C04,4,C,1,0
Student_0539,T2_Spring,Program_D_C05,3,B,1,0
Student_0540,T1_Fall,Program_B_C01,3,C,1,0
Student_0540,T1_Fall,Program_B_C02,3,B,1,0
Student_0541,T1_Fall,Program_D_C01,3,B,1,0
Student_0541,T1_Fall,Program_D_C02,3,C,1,0
Student_0542,T1_Fall,Program_B_C01,3,W,0,1
Student_0542,T2_Spring,Program_B_C01,3,C,1,0
Student_0542,T1_Fall,Program_B_C02,3,F,0,0
Student_0542,T2_Spring,Program_B_C02,3,F,0,0
Student_0542,T1_Fall,Program_B_C03,3,C,1,0
Student_0542,T1_Fall,Program_B_C06,3,B,1,0
Student_0542,T2_Spring,Program_B_C07,3,F,0,0
Student_0542,T2_Spring,Program_B_C10,3,W,0,1
Student_0542,T3_Fall,Program_B_C10,3,C,1,0
Student_0543,T1_Fall,Program_B_C01,3,B,1,0
Student_0543,T1_Fall,Program_B_C02,3,A,1,0
Student_0543,T1_Fall,Program_B_C03,3,A,1,0
Student_0544,T1_Fall,Program_C_C01,3,B,1,0
Student_0544,T1_Fall,Program_C_C02,3,F,0,0
Student_0544,T2_Spring,Program_C_C02,3,C,1,0
Student_0544,T1_Fall,Program_C_C03,3,W,0,1
Student_0544,T2_Spring,Program_C_C03,3,C,1,0
Student_0544,T1_Fall,Program_C_C04,4,F,0,0
Student_0544,T2_Spring,Program_C_C04,4,C,1,0
Student_0544,T2_Spring,Program_C_C05,3,B,1,0
Student_0544,T2_Spring,Program_C_C06,3,B,1,0
Student_0545,T1_Fall,Program_C_C01,3,W,0,1
Student_0545,T1_Fall,Program_C_C02,3,F,0,0
Student_0545,T2_Spring,Program_C_C02,3,C,1,0
Student_0545,T1_Fall,Program_C_C04,4,D,1,0
Student_0545,T1_Fall,Program_C_C05,3,F,0,0
